,Hütten-Name,Datum,Freie Betten,Hütten-ID
2267,"Landsberger Hütte, DAV Sektion Landsberg",02.06.2022,51,215
2268,"Weidener Hütte, DAV Sektion Weiden",20.05.2022,0,216
2269,"Weidener Hütte, DAV Sektion Weiden",21.05.2022,0,216
2270,"Weidener Hütte, DAV Sektion Weiden",22.05.2022,0,216
2271,"Weidener Hütte, DAV Sektion Weiden",23.05.2022,0,216
2272,"Weidener Hütte, DAV Sektion Weiden",24.05.2022,0,216
2273,"Weidener Hütte, DAV Sektion Weiden",25.05.2022,0,216
2274,"Weidener Hütte, DAV Sektion Weiden",26.05.2022,0,216
2275,"Weidener Hütte, DAV Sektion Weiden",27.05.2022,0,216
2276,"Weidener Hütte, DAV Sektion Weiden",28.05.2022,0,216
2277,"Weidener Hütte, DAV Sektion Weiden",29.05.2022,0,216
2278,"Weidener Hütte, DAV Sektion Weiden",30.05.2022,0,216
2279,"Weidener Hütte, DAV Sektion Weiden",31.05.2022,0,216
2280,"Weidener Hütte, DAV Sektion Weiden",01.06.2022,0,216
2281,"Weidener Hütte, DAV Sektion Weiden",02.06.2022,0,216
2282,"Friedrichshafener Hütte, DAV Sektion Friedrichshafen",20.05.2022,0,217
2283,"Friedrichshafener Hütte, DAV Sektion Friedrichshafen",21.05.2022,0,217
2284,"Friedrichshafener Hütte, DAV Sektion Friedrichshafen",22.05.2022,0,217
2285,"Friedrichshafener Hütte, DAV Sektion Friedrichshafen",23.05.2022,0,217
2286,"Friedrichshafener Hütte, DAV Sektion Friedrichshafen",24.05.2022,0,217
2287,"Friedrichshafener Hütte, DAV Sektion Friedrichshafen",25.05.2022,0,217
2288,"Friedrichshafener Hütte, DAV Sektion Friedrichshafen",26.05.2022,0,217
2289,"Friedrichshafener Hütte, DAV Sektion Friedrichshafen",27.05.2022,0,217
2290,"Friedrichshafener Hütte, DAV Sektion Friedrichshafen",28.05.2022,0,217
2291,"Friedrichshafener Hütte, DAV Sektion Friedrichshafen",29.05.2022,0,217
2292,"Friedrichshafener Hütte, DAV Sektion Friedrichshafen",30.05.2022,0,217
2293,"Friedrichshafener Hütte, DAV Sektion Friedrichshafen",31.05.2022,0,217
2294,"Friedrichshafener Hütte, DAV Sektion Friedrichshafen",01.06.2022,0,217
2295,"Friedrichshafener Hütte, DAV Sektion Friedrichshafen",02.06.2022,0,217
2296,"Simonyhütte, Alpenverein Austria",20.05.2022,0,219
2297,"Simonyhütte, Alpenverein Austria",21.05.2022,0,219
2298,"Simonyhütte, Alpenverein Austria",22.05.2022,0,219
2299,"Simonyhütte, Alpenverein Austria",23.05.2022,0,219
2300,"Simonyhütte, Alpenverein Austria",24.05.2022,0,219
2301,"Simonyhütte, Alpenverein Austria",25.05.2022,0,219
2302,"Simonyhütte, Alpenverein Austria",26.05.2022,0,219
2303,"Simonyhütte, Alpenverein Austria",27.05.2022,0,219
2304,"Simonyhütte, Alpenverein Austria",28.05.2022,0,219
2305,"Simonyhütte, Alpenverein Austria",29.05.2022,0,219
2306,"Simonyhütte, Alpenverein Austria",30.05.2022,0,219
2307,"Simonyhütte, Alpenverein Austria",31.05.2022,0,219
2308,"Simonyhütte, Alpenverein Austria",01.06.2022,0,219
2309,"Simonyhütte, Alpenverein Austria",02.06.2022,0,219
2310,"Capanna Motterascio CAS, CAS Ticino",20.05.2022,0,221
2311,"Capanna Motterascio CAS, CAS Ticino",21.05.2022,0,221
2312,"Capanna Motterascio CAS, CAS Ticino",22.05.2022,0,221
2313,"Capanna Motterascio CAS, CAS Ticino",23.05.2022,0,221
2314,"Capanna Motterascio CAS, CAS Ticino",24.05.2022,0,221
2315,"Capanna Motterascio CAS, CAS Ticino",25.05.2022,0,221
2316,"Capanna Motterascio CAS, CAS Ticino",26.05.2022,0,221
2317,"Capanna Motterascio CAS, CAS Ticino",27.05.2022,0,221
2318,"Capanna Motterascio CAS, CAS Ticino",28.05.2022,0,221
2319,"Capanna Motterascio CAS, CAS Ticino",29.05.2022,0,221
2320,"Capanna Motterascio CAS, CAS Ticino",30.05.2022,0,221
2321,"Capanna Motterascio CAS, CAS Ticino",31.05.2022,0,221
2322,"Capanna Motterascio CAS, CAS Ticino",01.06.2022,0,221
2323,"Capanna Motterascio CAS, CAS Ticino",02.06.2022,0,221
2324,"Biberacher Hütte, DAV Sektion Biberach",20.05.2022,0,222
2325,"Biberacher Hütte, DAV Sektion Biberach",21.05.2022,0,222
2326,"Biberacher Hütte, DAV Sektion Biberach",22.05.2022,0,222
2327,"Biberacher Hütte, DAV Sektion Biberach",23.05.2022,0,222
2328,"Biberacher Hütte, DAV Sektion Biberach",24.05.2022,0,222
2329,"Biberacher Hütte, DAV Sektion Biberach",25.05.2022,0,222
2330,"Biberacher Hütte, DAV Sektion Biberach",26.05.2022,0,222
2331,"Biberacher Hütte, DAV Sektion Biberach",27.05.2022,0,222
2332,"Biberacher Hütte, DAV Sektion Biberach",28.05.2022,0,222
2333,"Biberacher Hütte, DAV Sektion Biberach",29.05.2022,0,222
2334,"Biberacher Hütte, DAV Sektion Biberach",30.05.2022,0,222
2335,"Biberacher Hütte, DAV Sektion Biberach",31.05.2022,0,222
2336,"Biberacher Hütte, DAV Sektion Biberach",01.06.2022,0,222
2337,"Biberacher Hütte, DAV Sektion Biberach",02.06.2022,0,222
2338,"Gleiwitzer Hütte, DAV Sektion Tittmoning",20.05.2022,0,223
2339,"Gleiwitzer Hütte, DAV Sektion Tittmoning",21.05.2022,0,223
2340,"Gleiwitzer Hütte, DAV Sektion Tittmoning",22.05.2022,0,223
2341,"Gleiwitzer Hütte, DAV Sektion Tittmoning",23.05.2022,0,223
2342,"Gleiwitzer Hütte, DAV Sektion Tittmoning",24.05.2022,0,223
2343,"Gleiwitzer Hütte, DAV Sektion Tittmoning",25.05.2022,0,223
2344,"Gleiwitzer Hütte, DAV Sektion Tittmoning",26.05.2022,0,223
2345,"Gleiwitzer Hütte, DAV Sektion Tittmoning",27.05.2022,0,223
2346,"Gleiwitzer Hütte, DAV Sektion Tittmoning",28.05.2022,0,223
2347,"Gleiwitzer Hütte, DAV Sektion Tittmoning",29.05.2022,0,223
2348,"Gleiwitzer Hütte, DAV Sektion Tittmoning",30.05.2022,0,223
2349,"Gleiwitzer Hütte, DAV Sektion Tittmoning",31.05.2022,0,223
2350,"Gleiwitzer Hütte, DAV Sektion Tittmoning",01.06.2022,0,223
2351,"Gleiwitzer Hütte, DAV Sektion Tittmoning",02.06.2022,0,223
2352,"Wanderheim Kreuzmoos, Private Hütte",20.05.2022,50,224
2353,"Wanderheim Kreuzmoos, Private Hütte",21.05.2022,50,224
2354,"Wanderheim Kreuzmoos, Private Hütte",22.05.2022,50,224
2355,"Wanderheim Kreuzmoos, Private Hütte",23.05.2022,50,224
2356,"Wanderheim Kreuzmoos, Private Hütte",24.05.2022,50,224
2357,"Wanderheim Kreuzmoos, Private Hütte",25.05.2022,50,224
2358,"Wanderheim Kreuzmoos, Private Hütte",26.05.2022,30,224
2359,"Wanderheim Kreuzmoos, Private Hütte",27.05.2022,23,224
2360,"Wanderheim Kreuzmoos, Private Hütte",28.05.2022,32,224
2361,"Wanderheim Kreuzmoos, Private Hütte",29.05.2022,50,224
2362,"Wanderheim Kreuzmoos, Private Hütte",30.05.2022,48,224
2363,"Wanderheim Kreuzmoos, Private Hütte",31.05.2022,0,224
2364,"Wanderheim Kreuzmoos, Private Hütte",01.06.2022,0,224
2365,"Wanderheim Kreuzmoos, Private Hütte",02.06.2022,0,224
2366,"Cabane des Vignettes CAS, CAS Monte Rosa",20.05.2022,0,226
2367,"Cabane des Vignettes CAS, CAS Monte Rosa",21.05.2022,0,226
2368,"Cabane des Vignettes CAS, CAS Monte Rosa",22.05.2022,0,226
2369,"Cabane des Vignettes CAS, CAS Monte Rosa",23.05.2022,0,226
2370,"Cabane des Vignettes CAS, CAS Monte Rosa",24.05.2022,0,226
2371,"Cabane des Vignettes CAS, CAS Monte Rosa",25.05.2022,0,226
2372,"Cabane des Vignettes CAS, CAS Monte Rosa",26.05.2022,0,226
2373,"Cabane des Vignettes CAS, CAS Monte Rosa",27.05.2022,0,226
2374,"Cabane des Vignettes CAS, CAS Monte Rosa",28.05.2022,0,226
2375,"Cabane des Vignettes CAS, CAS Monte Rosa",29.05.2022,0,226
2376,"Cabane des Vignettes CAS, CAS Monte Rosa",30.05.2022,0,226
2377,"Cabane des Vignettes CAS, CAS Monte Rosa",31.05.2022,0,226
2378,"Cabane des Vignettes CAS, CAS Monte Rosa",01.06.2022,0,226
2379,"Cabane des Vignettes CAS, CAS Monte Rosa",02.06.2022,0,226
2380,"Salbithütte SAC, SAC Lindenberg",20.05.2022,8,227
2381,"Salbithütte SAC, SAC Lindenberg",21.05.2022,6,227
2382,"Salbithütte SAC, SAC Lindenberg",22.05.2022,10,227
2383,"Salbithütte SAC, SAC Lindenberg",23.05.2022,6,227
2384,"Salbithütte SAC, SAC Lindenberg",24.05.2022,5,227
2385,"Salbithütte SAC, SAC Lindenberg",25.05.2022,10,227
2386,"Salbithütte SAC, SAC Lindenberg",26.05.2022,0,227
2387,"Salbithütte SAC, SAC Lindenberg",27.05.2022,2,227
2388,"Salbithütte SAC, SAC Lindenberg",28.05.2022,6,227
2389,"Salbithütte SAC, SAC Lindenberg",29.05.2022,8,227
2390,"Salbithütte SAC, SAC Lindenberg",30.05.2022,8,227
2391,"Salbithütte SAC, SAC Lindenberg",31.05.2022,8,227
2392,"Salbithütte SAC, SAC Lindenberg",01.06.2022,8,227
2393,"Salbithütte SAC, SAC Lindenberg",02.06.2022,8,227
2394,"Dammahütte SAC, SAC Pilatus",20.05.2022,0,228
2395,"Dammahütte SAC, SAC Pilatus",21.05.2022,0,228
2396,"Dammahütte SAC, SAC Pilatus",22.05.2022,0,228
2397,"Dammahütte SAC, SAC Pilatus",23.05.2022,0,228
2398,"Dammahütte SAC, SAC Pilatus",24.05.2022,0,228
2399,"Dammahütte SAC, SAC Pilatus",25.05.2022,0,228
2400,"Dammahütte SAC, SAC Pilatus",26.05.2022,0,228
2401,"Dammahütte SAC, SAC Pilatus",27.05.2022,0,228
2402,"Dammahütte SAC, SAC Pilatus",28.05.2022,0,228
2403,"Dammahütte SAC, SAC Pilatus",29.05.2022,0,228
2404,"Dammahütte SAC, SAC Pilatus",30.05.2022,0,228
2405,"Dammahütte SAC, SAC Pilatus",31.05.2022,0,228
2406,"Dammahütte SAC, SAC Pilatus",01.06.2022,0,228
2407,"Dammahütte SAC, SAC Pilatus",02.06.2022,0,228
2408,"Muttseehütte SAC, SAC Winterthur",20.05.2022,0,229
2409,"Muttseehütte SAC, SAC Winterthur",21.05.2022,0,229
2410,"Muttseehütte SAC, SAC Winterthur",22.05.2022,0,229
2411,"Muttseehütte SAC, SAC Winterthur",23.05.2022,0,229
2412,"Muttseehütte SAC, SAC Winterthur",24.05.2022,0,229
2413,"Muttseehütte SAC, SAC Winterthur",25.05.2022,0,229
2414,"Muttseehütte SAC, SAC Winterthur",26.05.2022,0,229
2415,"Muttseehütte SAC, SAC Winterthur",27.05.2022,0,229
2416,"Muttseehütte SAC, SAC Winterthur",28.05.2022,0,229
2417,"Muttseehütte SAC, SAC Winterthur",29.05.2022,0,229
2418,"Muttseehütte SAC, SAC Winterthur",30.05.2022,0,229
2419,"Muttseehütte SAC, SAC Winterthur",31.05.2022,0,229
2420,"Muttseehütte SAC, SAC Winterthur",01.06.2022,0,229
2421,"Muttseehütte SAC, SAC Winterthur",02.06.2022,0,229
2422,"Oberetteshütte, AVS Matsch",20.05.2022,0,230
2423,"Oberetteshütte, AVS Matsch",21.05.2022,0,230
2424,"Oberetteshütte, AVS Matsch",22.05.2022,0,230
2425,"Oberetteshütte, AVS Matsch",23.05.2022,0,230
2426,"Oberetteshütte, AVS Matsch",24.05.2022,0,230
2427,"Oberetteshütte, AVS Matsch",25.05.2022,0,230
2428,"Oberetteshütte, AVS Matsch",26.05.2022,0,230
2429,"Oberetteshütte, AVS Matsch",27.05.2022,0,230
2430,"Oberetteshütte, AVS Matsch",28.05.2022,0,230
2431,"Oberetteshütte, AVS Matsch",29.05.2022,0,230
2432,"Oberetteshütte, AVS Matsch",30.05.2022,0,230
2433,"Oberetteshütte, AVS Matsch",31.05.2022,0,230
2434,"Oberetteshütte, AVS Matsch",01.06.2022,0,230
2435,"Oberetteshütte, AVS Matsch",02.06.2022,0,230
2436,"Taschachhaus, DAV Sektion München",20.05.2022,0,231
2437,"Taschachhaus, DAV Sektion München",21.05.2022,0,231
2438,"Taschachhaus, DAV Sektion München",22.05.2022,0,231
2439,"Taschachhaus, DAV Sektion München",23.05.2022,0,231
2440,"Taschachhaus, DAV Sektion München",24.05.2022,0,231
2441,"Taschachhaus, DAV Sektion München",25.05.2022,0,231
2442,"Taschachhaus, DAV Sektion München",26.05.2022,0,231
2443,"Taschachhaus, DAV Sektion München",27.05.2022,0,231
2444,"Taschachhaus, DAV Sektion München",28.05.2022,0,231
2445,"Taschachhaus, DAV Sektion München",29.05.2022,0,231
2446,"Taschachhaus, DAV Sektion München",30.05.2022,0,231
2447,"Taschachhaus, DAV Sektion München",31.05.2022,0,231
2448,"Taschachhaus, DAV Sektion München",01.06.2022,0,231
2449,"Taschachhaus, DAV Sektion München",02.06.2022,0,231
2450,"Passauer Hütte, DAV Sektion Passau",20.05.2022,0,232
2451,"Passauer Hütte, DAV Sektion Passau",21.05.2022,0,232
2452,"Passauer Hütte, DAV Sektion Passau",22.05.2022,0,232
2453,"Passauer Hütte, DAV Sektion Passau",23.05.2022,0,232
2454,"Passauer Hütte, DAV Sektion Passau",24.05.2022,0,232
2455,"Passauer Hütte, DAV Sektion Passau",25.05.2022,0,232
2456,"Passauer Hütte, DAV Sektion Passau",26.05.2022,0,232
2457,"Passauer Hütte, DAV Sektion Passau",27.05.2022,0,232
2458,"Passauer Hütte, DAV Sektion Passau",28.05.2022,0,232
2459,"Passauer Hütte, DAV Sektion Passau",29.05.2022,0,232
2460,"Passauer Hütte, DAV Sektion Passau",30.05.2022,0,232
2461,"Passauer Hütte, DAV Sektion Passau",31.05.2022,0,232
2462,"Passauer Hütte, DAV Sektion Passau",01.06.2022,0,232
2463,"Passauer Hütte, DAV Sektion Passau",02.06.2022,0,232
2464,"Wiesbadener Hütte, DAV Sektion Wiesbaden",20.05.2022,0,234
2465,"Wiesbadener Hütte, DAV Sektion Wiesbaden",21.05.2022,0,234
2466,"Wiesbadener Hütte, DAV Sektion Wiesbaden",22.05.2022,0,234
2467,"Wiesbadener Hütte, DAV Sektion Wiesbaden",23.05.2022,0,234
2468,"Wiesbadener Hütte, DAV Sektion Wiesbaden",24.05.2022,0,234
2469,"Wiesbadener Hütte, DAV Sektion Wiesbaden",25.05.2022,0,234
2470,"Wiesbadener Hütte, DAV Sektion Wiesbaden",26.05.2022,0,234
2471,"Wiesbadener Hütte, DAV Sektion Wiesbaden",27.05.2022,0,234
2472,"Wiesbadener Hütte, DAV Sektion Wiesbaden",28.05.2022,0,234
2473,"Wiesbadener Hütte, DAV Sektion Wiesbaden",29.05.2022,0,234
2474,"Wiesbadener Hütte, DAV Sektion Wiesbaden",30.05.2022,0,234
2475,"Wiesbadener Hütte, DAV Sektion Wiesbaden",31.05.2022,0,234
2476,"Wiesbadener Hütte, DAV Sektion Wiesbaden",01.06.2022,0,234
2477,"Wiesbadener Hütte, DAV Sektion Wiesbaden",02.06.2022,0,234
2478,"Augsburger Hütte, DAV Sektion Augsburg",20.05.2022,0,235
2479,"Augsburger Hütte, DAV Sektion Augsburg",21.05.2022,0,235
2480,"Augsburger Hütte, DAV Sektion Augsburg",22.05.2022,0,235
2481,"Augsburger Hütte, DAV Sektion Augsburg",23.05.2022,0,235
2482,"Augsburger Hütte, DAV Sektion Augsburg",24.05.2022,0,235
2483,"Augsburger Hütte, DAV Sektion Augsburg",25.05.2022,0,235
2484,"Augsburger Hütte, DAV Sektion Augsburg",26.05.2022,0,235
2485,"Augsburger Hütte, DAV Sektion Augsburg",27.05.2022,0,235
2486,"Augsburger Hütte, DAV Sektion Augsburg",28.05.2022,0,235
2487,"Augsburger Hütte, DAV Sektion Augsburg",29.05.2022,0,235
2488,"Augsburger Hütte, DAV Sektion Augsburg",30.05.2022,0,235
2489,"Augsburger Hütte, DAV Sektion Augsburg",31.05.2022,0,235
2490,"Augsburger Hütte, DAV Sektion Augsburg",01.06.2022,0,235
2491,"Augsburger Hütte, DAV Sektion Augsburg",02.06.2022,0,235
2492,"Tübinger Hütte, DAV Sektion Tübingen",20.05.2022,0,236
2493,"Tübinger Hütte, DAV Sektion Tübingen",21.05.2022,0,236
2494,"Tübinger Hütte, DAV Sektion Tübingen",22.05.2022,0,236
2495,"Tübinger Hütte, DAV Sektion Tübingen",23.05.2022,0,236
2496,"Tübinger Hütte, DAV Sektion Tübingen",24.05.2022,0,236
2497,"Tübinger Hütte, DAV Sektion Tübingen",25.05.2022,0,236
2498,"Tübinger Hütte, DAV Sektion Tübingen",26.05.2022,0,236
2499,"Tübinger Hütte, DAV Sektion Tübingen",27.05.2022,0,236
2500,"Tübinger Hütte, DAV Sektion Tübingen",28.05.2022,0,236
2501,"Tübinger Hütte, DAV Sektion Tübingen",29.05.2022,0,236
2502,"Tübinger Hütte, DAV Sektion Tübingen",30.05.2022,0,236
2503,"Tübinger Hütte, DAV Sektion Tübingen",31.05.2022,0,236
2504,"Tübinger Hütte, DAV Sektion Tübingen",01.06.2022,0,236
2505,"Tübinger Hütte, DAV Sektion Tübingen",02.06.2022,0,236
2506,"Neue Thüringer Hütte, Neue Thüringer Hütten Verein (DAV)",20.05.2022,0,237
2507,"Neue Thüringer Hütte, Neue Thüringer Hütten Verein (DAV)",21.05.2022,0,237
2508,"Neue Thüringer Hütte, Neue Thüringer Hütten Verein (DAV)",22.05.2022,0,237
2509,"Neue Thüringer Hütte, Neue Thüringer Hütten Verein (DAV)",23.05.2022,0,237
2510,"Neue Thüringer Hütte, Neue Thüringer Hütten Verein (DAV)",24.05.2022,0,237
2511,"Neue Thüringer Hütte, Neue Thüringer Hütten Verein (DAV)",25.05.2022,0,237
2512,"Neue Thüringer Hütte, Neue Thüringer Hütten Verein (DAV)",26.05.2022,0,237
2513,"Neue Thüringer Hütte, Neue Thüringer Hütten Verein (DAV)",27.05.2022,0,237
2514,"Neue Thüringer Hütte, Neue Thüringer Hütten Verein (DAV)",28.05.2022,0,237
2515,"Neue Thüringer Hütte, Neue Thüringer Hütten Verein (DAV)",29.05.2022,0,237
2516,"Neue Thüringer Hütte, Neue Thüringer Hütten Verein (DAV)",30.05.2022,0,237
2517,"Neue Thüringer Hütte, Neue Thüringer Hütten Verein (DAV)",31.05.2022,0,237
2518,"Neue Thüringer Hütte, Neue Thüringer Hütten Verein (DAV)",01.06.2022,0,237
2519,"Neue Thüringer Hütte, Neue Thüringer Hütten Verein (DAV)",02.06.2022,0,237
2520,"Vernagthütte, DAV Sektion Würzburg",20.05.2022,0,238
2521,"Vernagthütte, DAV Sektion Würzburg",21.05.2022,0,238
2522,"Vernagthütte, DAV Sektion Würzburg",22.05.2022,0,238
2523,"Vernagthütte, DAV Sektion Würzburg",23.05.2022,0,238
2524,"Vernagthütte, DAV Sektion Würzburg",24.05.2022,0,238
2525,"Vernagthütte, DAV Sektion Würzburg",25.05.2022,0,238
2526,"Vernagthütte, DAV Sektion Würzburg",26.05.2022,0,238
2527,"Vernagthütte, DAV Sektion Würzburg",27.05.2022,0,238
2528,"Vernagthütte, DAV Sektion Würzburg",28.05.2022,0,238
2529,"Vernagthütte, DAV Sektion Würzburg",29.05.2022,0,238
2530,"Vernagthütte, DAV Sektion Würzburg",30.05.2022,0,238
2531,"Vernagthütte, DAV Sektion Würzburg",31.05.2022,0,238
2532,"Vernagthütte, DAV Sektion Würzburg",01.06.2022,0,238
2533,"Vernagthütte, DAV Sektion Würzburg",02.06.2022,0,238
2534,"Camona da Punteglias CAS, SAC Winterthur",20.05.2022,0,240
2535,"Camona da Punteglias CAS, SAC Winterthur",21.05.2022,0,240
2536,"Camona da Punteglias CAS, SAC Winterthur",22.05.2022,0,240
2537,"Camona da Punteglias CAS, SAC Winterthur",23.05.2022,0,240
2538,"Camona da Punteglias CAS, SAC Winterthur",24.05.2022,0,240
2539,"Camona da Punteglias CAS, SAC Winterthur",25.05.2022,0,240
2540,"Camona da Punteglias CAS, SAC Winterthur",26.05.2022,0,240
2541,"Camona da Punteglias CAS, SAC Winterthur",27.05.2022,0,240
2542,"Camona da Punteglias CAS, SAC Winterthur",28.05.2022,0,240
2543,"Camona da Punteglias CAS, SAC Winterthur",29.05.2022,0,240
2544,"Camona da Punteglias CAS, SAC Winterthur",30.05.2022,0,240
2545,"Camona da Punteglias CAS, SAC Winterthur",31.05.2022,0,240
2546,"Camona da Punteglias CAS, SAC Winterthur",01.06.2022,0,240
2547,"Camona da Punteglias CAS, SAC Winterthur",02.06.2022,0,240
2548,"Fergenhütte SAC, SAC Prättigau",20.05.2022,21,241
2549,"Fergenhütte SAC, SAC Prättigau",21.05.2022,13,241
2550,"Fergenhütte SAC, SAC Prättigau",22.05.2022,21,241
2551,"Fergenhütte SAC, SAC Prättigau",23.05.2022,21,241
2552,"Fergenhütte SAC, SAC Prättigau",24.05.2022,21,241
2553,"Fergenhütte SAC, SAC Prättigau",25.05.2022,21,241
2554,"Fergenhütte SAC, SAC Prättigau",26.05.2022,21,241
2555,"Fergenhütte SAC, SAC Prättigau",27.05.2022,0,241
2556,"Fergenhütte SAC, SAC Prättigau",28.05.2022,0,241
2557,"Fergenhütte SAC, SAC Prättigau",29.05.2022,21,241
2558,"Fergenhütte SAC, SAC Prättigau",30.05.2022,21,241
2559,"Fergenhütte SAC, SAC Prättigau",31.05.2022,21,241
2560,"Fergenhütte SAC, SAC Prättigau",01.06.2022,21,241
2561,"Fergenhütte SAC, SAC Prättigau",02.06.2022,21,241
2562,"Seetalhütte SAC, SAC Prättigau",20.05.2022,0,242
2563,"Seetalhütte SAC, SAC Prättigau",21.05.2022,0,242
2564,"Seetalhütte SAC, SAC Prättigau",22.05.2022,0,242
2565,"Seetalhütte SAC, SAC Prättigau",23.05.2022,0,242
2566,"Seetalhütte SAC, SAC Prättigau",24.05.2022,0,242
2567,"Seetalhütte SAC, SAC Prättigau",25.05.2022,0,242
2568,"Seetalhütte SAC, SAC Prättigau",26.05.2022,0,242
2569,"Seetalhütte SAC, SAC Prättigau",27.05.2022,0,242
2570,"Seetalhütte SAC, SAC Prättigau",28.05.2022,0,242
2571,"Seetalhütte SAC, SAC Prättigau",29.05.2022,0,242
2572,"Seetalhütte SAC, SAC Prättigau",30.05.2022,0,242
2573,"Seetalhütte SAC, SAC Prättigau",31.05.2022,0,242
2574,"Seetalhütte SAC, SAC Prättigau",01.06.2022,0,242
2575,"Seetalhütte SAC, SAC Prättigau",02.06.2022,0,242
2576,"Lobhornhütte, SAC Lauterbrunnen",20.05.2022,24,243
2577,"Lobhornhütte, SAC Lauterbrunnen",21.05.2022,0,243
2578,"Lobhornhütte, SAC Lauterbrunnen",22.05.2022,24,243
2579,"Lobhornhütte, SAC Lauterbrunnen",23.05.2022,17,243
2580,"Lobhornhütte, SAC Lauterbrunnen",24.05.2022,24,243
2581,"Lobhornhütte, SAC Lauterbrunnen",25.05.2022,17,243
2582,"Lobhornhütte, SAC Lauterbrunnen",26.05.2022,0,243
2583,"Lobhornhütte, SAC Lauterbrunnen",27.05.2022,1,243
2584,"Lobhornhütte, SAC Lauterbrunnen",28.05.2022,0,243
2585,"Lobhornhütte, SAC Lauterbrunnen",29.05.2022,17,243
2586,"Lobhornhütte, SAC Lauterbrunnen",30.05.2022,22,243
2587,"Lobhornhütte, SAC Lauterbrunnen",31.05.2022,24,243
2588,"Lobhornhütte, SAC Lauterbrunnen",01.06.2022,24,243
2589,"Lobhornhütte, SAC Lauterbrunnen",02.06.2022,19,243
2590,"Spannorthütte SAC, SAC Uto",20.05.2022,9,244
2591,"Spannorthütte SAC, SAC Uto",21.05.2022,9,244
2592,"Spannorthütte SAC, SAC Uto",22.05.2022,9,244
2593,"Spannorthütte SAC, SAC Uto",23.05.2022,9,244
2594,"Spannorthütte SAC, SAC Uto",24.05.2022,9,244
2595,"Spannorthütte SAC, SAC Uto",25.05.2022,9,244
2596,"Spannorthütte SAC, SAC Uto",26.05.2022,9,244
2597,"Spannorthütte SAC, SAC Uto",27.05.2022,9,244
2598,"Spannorthütte SAC, SAC Uto",28.05.2022,0,244
2599,"Spannorthütte SAC, SAC Uto",29.05.2022,9,244
2600,"Spannorthütte SAC, SAC Uto",30.05.2022,9,244
2601,"Spannorthütte SAC, SAC Uto",31.05.2022,9,244
2602,"Spannorthütte SAC, SAC Uto",01.06.2022,9,244
2603,"Spannorthütte SAC, SAC Uto",02.06.2022,9,244
2604,"Ramozhütte SAC, SAC Arosa",20.05.2022,23,246
2605,"Ramozhütte SAC, SAC Arosa",21.05.2022,23,246
2606,"Ramozhütte SAC, SAC Arosa",22.05.2022,23,246
2607,"Ramozhütte SAC, SAC Arosa",23.05.2022,23,246
2608,"Ramozhütte SAC, SAC Arosa",24.05.2022,23,246
2609,"Ramozhütte SAC, SAC Arosa",25.05.2022,23,246
2610,"Ramozhütte SAC, SAC Arosa",26.05.2022,23,246
2611,"Ramozhütte SAC, SAC Arosa",27.05.2022,23,246
2612,"Ramozhütte SAC, SAC Arosa",28.05.2022,23,246
2613,"Ramozhütte SAC, SAC Arosa",29.05.2022,23,246
2614,"Ramozhütte SAC, SAC Arosa",30.05.2022,23,246
2615,"Ramozhütte SAC, SAC Arosa",31.05.2022,23,246
2616,"Ramozhütte SAC, SAC Arosa",01.06.2022,23,246
2617,"Ramozhütte SAC, SAC Arosa",02.06.2022,23,246
2618,"Rieder Hütte, Alpenverein Ried im Innkreis",20.05.2022,0,248
2619,"Rieder Hütte, Alpenverein Ried im Innkreis",21.05.2022,14,248
2620,"Rieder Hütte, Alpenverein Ried im Innkreis",22.05.2022,25,248
2621,"Rieder Hütte, Alpenverein Ried im Innkreis",23.05.2022,19,248
2622,"Rieder Hütte, Alpenverein Ried im Innkreis",24.05.2022,24,248
2623,"Rieder Hütte, Alpenverein Ried im Innkreis",25.05.2022,23,248
2624,"Rieder Hütte, Alpenverein Ried im Innkreis",26.05.2022,4,248
2625,"Rieder Hütte, Alpenverein Ried im Innkreis",27.05.2022,9,248
2626,"Rieder Hütte, Alpenverein Ried im Innkreis",28.05.2022,12,248
2627,"Rieder Hütte, Alpenverein Ried im Innkreis",29.05.2022,25,248
2628,"Rieder Hütte, Alpenverein Ried im Innkreis",30.05.2022,25,248
2629,"Rieder Hütte, Alpenverein Ried im Innkreis",31.05.2022,25,248
2630,"Rieder Hütte, Alpenverein Ried im Innkreis",01.06.2022,18,248
2631,"Rieder Hütte, Alpenverein Ried im Innkreis",02.06.2022,25,248
2632,"Ybbstaler Hütte, Alpenverein Austria",20.05.2022,34,253
2633,"Ybbstaler Hütte, Alpenverein Austria",21.05.2022,0,253
2634,"Ybbstaler Hütte, Alpenverein Austria",22.05.2022,38,253
2635,"Ybbstaler Hütte, Alpenverein Austria",23.05.2022,38,253
2636,"Ybbstaler Hütte, Alpenverein Austria",24.05.2022,38,253
2637,"Ybbstaler Hütte, Alpenverein Austria",25.05.2022,38,253
2638,"Ybbstaler Hütte, Alpenverein Austria",26.05.2022,20,253
2639,"Ybbstaler Hütte, Alpenverein Austria",27.05.2022,9,253
2640,"Ybbstaler Hütte, Alpenverein Austria",28.05.2022,3,253
2641,"Ybbstaler Hütte, Alpenverein Austria",29.05.2022,38,253
2642,"Ybbstaler Hütte, Alpenverein Austria",30.05.2022,38,253
2643,"Ybbstaler Hütte, Alpenverein Austria",31.05.2022,38,253
